2023-06-29 18:19:05.0,0.0028524335098470766,2023-06-29 18:19:05.0,0.13188666666666668,2023-06-29 18:19:05.0,1,2023-06-29 18:19:05.0,100.0,2023-06-29 18:19:06.0,720,2023-06-29 18:19:05.0,2.0,2023-06-29 18:19:06.0,494.58389049999994,2023-06-29 18:19:06.0,980.0,0,2023-06-29 18:19:06.0,0.13194666666666668
2023-06-29 18:19:16.0,0.0342548319407161,2023-06-29 18:19:16.0,1.39321,2023-06-29 18:19:16.0,1,2023-06-29 18:19:16.0,100.0,2023-06-29 18:19:16.0,720,2023-06-29 18:19:16.0,21.0,2023-06-29 18:19:16.0,493.5934669000001,2023-06-29 18:19:16.0,980.0,1,2023-06-29 18:19:16.0,1.39384
2023-06-29 18:19:26.0,0.05234030682991591,2023-06-29 18:19:26.0,3.333333333333333,2023-06-29 18:19:26.0,1,2023-06-29 18:19:26.0,100.0,2023-06-29 18:19:26.0,720,2023-06-29 18:19:26.0,60.0,2023-06-29 18:19:26.0,457.8752171400001,2023-06-29 18:19:26.0,980.0,1,2023-06-29 18:19:26.0,3.333333333333333
2023-06-29 18:19:36.0,0.14210052925689107,2023-06-29 18:19:36.0,5.333333333333333,2023-06-29 18:19:36.0,1,2023-06-29 18:19:36.0,100.0,2023-06-29 18:19:36.0,720,2023-06-29 18:19:36.0,119.0,2023-06-29 18:19:36.0,460.03890697530846,2023-06-29 18:19:36.0,979.9999999999999,1,2023-06-29 18:19:36.0,5.333333333333333
2023-06-29 18:19:46.0,0.14210052925689107,2023-06-29 18:19:46.0,7.4,2023-06-29 18:19:46.0,1,2023-06-29 18:19:46.0,100.0,2023-06-29 18:19:46.0,1440,2023-06-29 18:19:46.0,199.0,2023-06-29 18:19:46.0,437.9570084128441,2023-06-29 18:19:46.0,980.0,1,2023-06-29 18:19:46.0,7.4
2023-06-29 18:19:56.0,0.23611712092826487,2023-06-29 18:19:56.0,9.4,2023-06-29 18:19:56.0,1,2023-06-29 18:19:56.0,100.0,2023-06-29 18:19:56.0,1440,2023-06-29 18:19:56.0,298.0,2023-06-29 18:19:56.0,464.9165646838227,2023-06-29 18:19:56.0,980.0000000000001,1,2023-06-29 18:19:56.0,9.4
2023-06-29 18:20:06.0,0.17483882511935692,2023-06-29 18:20:06.0,11.4,2023-06-29 18:20:06.0,1,2023-06-29 18:20:06.0,100.0,2023-06-29 18:20:06.0,1440,2023-06-29 18:20:06.0,417.0,2023-06-29 18:20:06.0,476.08074228823523,2023-06-29 18:20:06.0,980.0,1,2023-06-29 18:20:06.0,11.4
2023-06-29 18:20:16.0,0.3135542177191329,2023-06-29 18:20:16.0,13.4,2023-06-29 18:20:16.0,1,2023-06-29 18:20:16.0,100.0,2023-06-29 18:20:16.0,1440,2023-06-29 18:20:16.0,556.0,2023-06-29 18:20:16.0,471.0646701749991,2023-06-29 18:20:16.0,980.0,1,2023-06-29 18:20:16.0,13.4
2023-06-29 18:20:26.0,0.38005924284395204,2023-06-29 18:20:26.0,15.4,2023-06-29 18:20:26.0,1,2023-06-29 18:20:26.0,100.0,2023-06-29 18:20:26.0,1440,2023-06-29 18:20:26.0,715.0,2023-06-29 18:20:26.0,476.82725497959103,2023-06-29 18:20:26.0,979.9999999999999,1,2023-06-29 18:20:26.0,16.46666666666667
2023-06-29 18:20:36.0,0.4405084040983081,2023-06-29 18:20:36.0,18.466666666666665,2023-06-29 18:20:36.0,1,2023-06-29 18:20:36.0,100.0,2023-06-29 18:20:36.0,1440,2023-06-29 18:20:36.0,992.0,2023-06-29 18:20:36.0,478.7785791904757,2023-06-29 18:20:36.0,980.0,1,2023-06-29 18:20:36.0,18.466666666666665
2023-06-29 18:20:46.0,0.42162592455075126,2023-06-29 18:20:46.0,19.866666666666667,2023-06-29 18:20:46.0,1,2023-06-29 18:20:46.0,100.0,2023-06-29 18:20:46.0,2160,2023-06-29 18:20:46.0,1192.0,2023-06-29 18:20:46.0,491.80116531632564,2023-06-29 18:20:46.0,980.0,1,2023-06-29 18:20:46.0,19.866666666666667
2023-06-29 18:20:56.0,0.5330314185952437,2023-06-29 18:20:56.0,20.0,2023-06-29 18:20:56.0,1,2023-06-29 18:20:56.0,100.0,2023-06-29 18:20:56.0,2160,2023-06-29 18:20:56.0,1392.0,2023-06-29 18:20:56.0,482.9714010232534,2023-06-29 18:20:56.0,980.0,1,2023-06-29 18:20:56.0,20.0
2023-06-29 18:21:06.0,0.5408584386035599,2023-06-29 18:21:06.0,19.93333333333333,2023-06-29 18:21:06.0,1,2023-06-29 18:21:06.0,100.0,2023-06-29 18:21:06.0,2160,2023-06-29 18:21:06.0,1591.0,2023-06-29 18:21:06.0,485.1615521070252,2023-06-29 18:21:06.0,980.0,1,2023-06-29 18:21:06.0,19.93333333333333
2023-06-29 18:21:16.0,0.5698791802147994,2023-06-29 18:21:16.0,20.0,2023-06-29 18:21:16.0,1,2023-06-29 18:21:16.0,100.0,2023-06-29 18:21:16.0,2160,2023-06-29 18:21:16.0,1792.0,2023-06-29 18:21:16.0,477.05525076333356,2023-06-29 18:21:16.0,980.0000000000001,1,2023-06-29 18:21:16.0,20.000000000000004
2023-06-29 18:21:26.0,0.476447488618583,2023-06-29 18:21:26.0,20.000000000000004,2023-06-29 18:21:26.0,1,2023-06-29 18:21:26.0,100.0,2023-06-29 18:21:26.0,2160,2023-06-29 18:21:26.0,1992.0,2023-06-29 18:21:26.0,483.71934215771677,2023-06-29 18:21:26.0,980.0000000000001,1,2023-06-29 18:21:26.0,20.0
