2023-10-07 23:27:15.0,0.348702594603644,2023-10-07 23:27:15.0,133.32,2023-10-07 23:27:15.0,16,2023-10-07 23:27:15.0,98.2254541556646,2023-10-07 23:27:15.0,1677000,2023-10-07 23:27:15.0,798673.0,2023-10-07 23:27:15.0,500.4968975051063,2023-10-07 23:27:15.0,982.0681338558938,7,2023-10-07 23:27:15.0,133.32,2023-10-07 23:27:15.921,38.0,2023-10-07 23:27:15.0,99.37144641974652
2023-10-07 23:27:21.0,0.32583686459504974,2023-10-07 23:27:21.0,133.35999999999999,2023-10-07 23:27:21.0,16,2023-10-07 23:27:21.0,98.22712067819515,2023-10-07 23:27:21.0,1677900,2023-10-07 23:27:21.0,799452.0,2023-10-07 23:27:21.0,501.21660006813386,2023-10-07 23:27:21.0,982.0637785800241,7,2023-10-07 23:27:21.0,133.35999999999999,2023-10-07 23:27:21.99,38.0,2023-10-07 23:27:21.0,99.3747204438814
2023-10-07 23:27:27.0,0.335111462424732,2023-10-07 23:27:27.0,133.95999999999998,2023-10-07 23:27:28.0,16,2023-10-07 23:27:28.0,98.22916175300809,2023-10-07 23:27:28.0,1678800,2023-10-07 23:27:27.0,800300.0,2023-10-07 23:27:28.0,502.50248571663246,2023-10-07 23:27:28.0,982.0526630760023,7,2023-10-07 23:27:28.0,133.95999999999998,2023-10-07 23:27:28.056,38.0,2023-10-07 23:27:28.0,99.3752533613248
2023-10-07 23:27:34.0,0.3566834566004704,2023-10-07 23:27:34.0,130.48,2023-10-07 23:27:34.0,16,2023-10-07 23:27:34.0,98.22892281621267,2023-10-07 23:27:34.0,1679700,2023-10-07 23:27:34.0,801067.0,2023-10-07 23:27:34.0,500.9241890110019,2023-10-07 23:27:34.0,982.1023597916028,7,2023-10-07 23:27:34.0,130.48,2023-10-07 23:27:34.128,38.0,2023-10-07 23:27:34.0,99.37534701200391
2023-10-07 23:27:40.0,0.3316423179839457,2023-10-07 23:27:40.0,127.32,2023-10-07 23:27:40.0,16,2023-10-07 23:27:40.0,98.2305059239388,2023-10-07 23:27:40.0,1681500,2023-10-07 23:27:40.0,801765.0,2023-10-07 23:27:40.0,500.2537040601398,2023-10-07 23:27:40.0,980.0,7,2023-10-07 23:27:40.0,127.32,2023-10-07 23:27:40.189,38.0,2023-10-07 23:27:40.0,99.37544546750398
2023-10-07 23:27:46.0,0.32907269937648354,2023-10-07 23:27:46.0,129.67999999999998,2023-10-07 23:27:46.0,16,2023-10-07 23:27:46.0,98.23246875735269,2023-10-07 23:27:46.0,1682400,2023-10-07 23:27:46.0,802573.0,2023-10-07 23:27:46.0,502.2731537926515,2023-10-07 23:27:46.0,980.0,7,2023-10-07 23:27:46.0,129.67999999999998,2023-10-07 23:27:46.267,38.0,2023-10-07 23:27:46.0,99.3758881775096
2023-10-07 23:27:52.0,0.2897428316026749,2023-10-07 23:27:52.0,132.28,2023-10-07 23:27:52.0,16,2023-10-07 23:27:52.0,98.23459669055295,2023-10-07 23:27:52.0,1683300,2023-10-07 23:27:52.0,803490.0,2023-10-07 23:27:52.0,500.6983145880051,2023-10-07 23:27:52.0,980.0,7,2023-10-07 23:27:52.0,132.28,2023-10-07 23:27:52.336,38.0,2023-10-07 23:27:52.0,99.37644325241143
2023-10-07 23:27:58.0,0.3395046722028853,2023-10-07 23:27:58.0,137.32,2023-10-07 23:27:58.0,16,2023-10-07 23:27:58.0,98.23447803168433,2023-10-07 23:27:58.0,1684200,2023-10-07 23:27:58.0,804383.0,2023-10-07 23:27:58.0,500.10076827973995,2023-10-07 23:27:58.0,980.0000000000001,7,2023-10-07 23:27:58.0,137.32,2023-10-07 23:27:58.398,38.0,2023-10-07 23:27:58.0,99.37664947661969
2023-10-07 23:28:04.0,0.339034101524008,2023-10-07 23:28:04.0,143.57731324142352,2023-10-07 23:28:04.0,16,2023-10-07 23:28:04.0,98.236456291069,2023-10-07 23:28:04.0,1685100,2023-10-07 23:28:04.0,805285.0,2023-10-07 23:28:04.0,500.4538197713957,2023-10-07 23:28:04.0,980.0,8,2023-10-07 23:28:04.0,143.57731324142352,2023-10-07 23:28:04.472,38.0,2023-10-07 23:28:04.0,99.37688234267236
2023-10-07 23:28:10.0,0.34204350026075675,2023-10-07 23:28:10.0,143.39999999999998,2023-10-07 23:28:10.0,16,2023-10-07 23:28:10.0,98.238566450972,2023-10-07 23:28:10.0,1687620,2023-10-07 23:28:10.0,806158.0,2023-10-07 23:28:10.0,499.57430607293503,2023-10-07 23:28:10.0,980.5459610027856,8,2023-10-07 23:28:10.0,143.39999999999998,2023-10-07 23:28:10.542,38.0,2023-10-07 23:28:10.0,99.37732140261896
2023-10-07 23:28:16.0,0.3699286226224134,2023-10-07 23:28:16.0,142.68,2023-10-07 23:28:16.0,16,2023-10-07 23:28:16.0,98.2402697375886,2023-10-07 23:28:16.0,1688520,2023-10-07 23:28:16.0,806930.0,2023-10-07 23:28:16.0,501.6356807059494,2023-10-07 23:28:16.0,980.550252667041,8,2023-10-07 23:28:16.0,142.68,2023-10-07 23:28:16.607,38.0,2023-10-07 23:28:16.0,99.37747954667499
2023-10-07 23:28:22.0,0.35473716102154285,2023-10-07 23:28:22.0,141.48,2023-10-07 23:28:22.0,16,2023-10-07 23:28:22.0,98.2423449680959,2023-10-07 23:28:22.0,1689420,2023-10-07 23:28:22.0,807807.0,2023-10-07 23:28:22.0,501.6968108512715,2023-10-07 23:28:22.0,980.5544554455447,8,2023-10-07 23:28:22.0,141.48,2023-10-07 23:28:22.673,38.0,2023-10-07 23:28:22.0,99.38109287352384
