2023-12-01 17:33:54.0,0.24487589953435784,2023-12-01 17:33:54.0,12.919999999999998,2023-12-01 17:33:54.0,1,2023-12-01 17:33:54.0,8.396946564885496,2023-12-01 17:33:54.0,1440,2023-12-01 17:33:54.0,50560.0,2023-12-01 17:33:54.0,5546.546196946548,2023-12-01 17:33:54.0,97747.71929824562,1,2023-12-01 17:33:54.0,12.919999999999998,2023-12-01 17:33:54.585,20.0,2023-12-01 17:33:54.0,8.396946564885496
2023-12-01 17:34:00.0,0.24487589953435784,2023-12-01 17:34:00.0,15.8,2023-12-01 17:34:00.0,1,2023-12-01 17:34:00.0,4.741379310344827,2023-12-01 17:34:00.0,1440,2023-12-01 17:34:00.0,50632.0,2023-12-01 17:34:00.0,7478.570851724162,2023-12-01 17:34:00.0,97875.14018691587,1,2023-12-01 17:34:00.0,15.8,2023-12-01 17:34:00.749,20.0,2023-12-01 17:34:00.0,4.741379310344827
2023-12-01 17:34:06.0,0.3070394222222199,2023-12-01 17:34:06.0,20.279999999999998,2023-12-01 17:34:06.0,1,2023-12-01 17:34:06.0,3.20855614973262,2023-12-01 17:34:06.0,1440,2023-12-01 17:34:06.0,50744.0,2023-12-01 17:34:06.0,8436.909169286091,2023-12-01 17:34:06.0,97935.0985915493,1,2023-12-01 17:34:06.0,20.279999999999998,2023-12-01 17:34:06.808,17.0,2023-12-01 17:34:06.0,3.20855614973262
2023-12-01 17:34:12.0,0.8710071370859059,2023-12-01 17:34:12.0,8.933333333333334,2023-12-01 17:34:12.0,1,2023-12-01 17:34:12.0,3.2085561497326207,2023-12-01 17:34:12.0,1440,2023-12-01 17:34:12.0,50744.0,2023-12-01 17:34:12.0,9895.243156377963,2023-12-01 17:34:12.0,98024.44444444444,1,2023-12-01 17:34:12.0,8.933333333333334,2023-12-01 17:34:12.884,17.0,2023-12-01 17:34:12.0,3.20855614973262
2023-12-01 17:34:18.0,0.8710071370859059,2023-12-01 17:34:18.0,10.671999999999999,2023-12-01 17:34:18.0,1,2023-12-01 17:34:18.0,3.20855614973262,2023-12-01 17:34:18.0,1440,2023-12-01 17:34:18.0,0.0,2023-12-01 17:34:18.0,9995.088384827164,2023-12-01 17:34:18.0,98023.73443983402,1,2023-12-01 17:34:18.0,10.667093333333332,2023-12-01 17:34:18.944,17.0,2023-12-01 17:34:18.0,3.2085561497326207
2023-12-01 17:34:24.0,1.000580857911666,2023-12-01 17:34:24.0,8.467946666666668,2023-12-01 17:34:24.0,1,2023-12-01 17:34:24.0,3.20855614973262,2023-12-01 17:34:24.0,1440,2023-12-01 17:34:24.0,0.0,2023-12-01 17:34:24.0,10002.64501206333,2023-12-01 17:34:24.0,98026.09929078014,1,2023-12-01 17:34:24.0,8.46272,2023-12-01 17:34:25.008,17.0,2023-12-01 17:34:25.0,3.2085561497326207
2023-12-01 17:34:31.0,0.0,2023-12-01 17:34:31.0,0.0,2023-12-01 17:34:31.0,0,2023-12-01 17:34:31.0,3.2085561497326207,2023-12-01 17:34:31.0,1440,2023-12-01 17:34:31.0,0.0,2023-12-01 17:34:31.0,0.0,2023-12-01 17:34:31.0,0.0,0,2023-12-01 17:34:31.0,0.0,2023-12-01 17:34:31.134,17.0,2023-12-01 17:34:31.0,3.2085561497326207
2023-12-01 17:34:37.0,0.0,2023-12-01 17:34:37.0,0.0,2023-12-01 17:34:37.0,0,2023-12-01 17:34:37.0,3.2085561497326207,2023-12-01 17:34:37.0,1440,2023-12-01 17:34:37.0,0.0,2023-12-01 17:34:37.0,0.0,2023-12-01 17:34:37.0,0.0,0,2023-12-01 17:34:37.0,0.0,2023-12-01 17:34:37.235,17.0,2023-12-01 17:34:37.0,3.20855614973262
2023-12-01 17:34:43.0,0.0,2023-12-01 17:34:43.0,0.0,2023-12-01 17:34:43.0,0,2023-12-01 17:34:43.0,3.2085561497326207,2023-12-01 17:34:43.0,1440,2023-12-01 17:34:43.0,0.0,2023-12-01 17:34:43.0,0.0,2023-12-01 17:34:43.0,0.0,0,2023-12-01 17:34:43.0,0.0,2023-12-01 17:34:43.301,17.0,2023-12-01 17:34:43.0,3.20855614973262
2023-12-01 17:34:49.0,0.0,2023-12-01 17:34:49.0,0.0,2023-12-01 17:34:49.0,0,2023-12-01 17:34:49.0,3.20855614973262,2023-12-01 17:34:49.0,1440,2023-12-01 17:34:49.0,0.0,2023-12-01 17:34:49.0,0.0,2023-12-01 17:34:49.0,0.0,0,2023-12-01 17:34:49.0,0.0,2023-12-01 17:34:49.389,17.0,2023-12-01 17:34:49.0,3.20855614973262
2023-12-01 17:34:55.0,0.0,2023-12-01 17:34:55.0,0.0,2023-12-01 17:34:55.0,0,2023-12-01 17:34:55.0,3.2085561497326207,2023-12-01 17:34:55.0,2160,2023-12-01 17:34:55.0,0.0,2023-12-01 17:34:55.0,0.0,2023-12-01 17:34:55.0,0.0,0,2023-12-01 17:34:55.0,0.0,2023-12-01 17:34:55.449,17.0,2023-12-01 17:34:55.0,3.2085561497326207
2023-12-01 17:35:01.0,0.0,2023-12-01 17:35:01.0,0.0,2023-12-01 17:35:01.0,0,2023-12-01 17:35:01.0,3.2085561497326207,2023-12-01 17:35:01.0,2160,2023-12-01 17:35:01.0,0.0,2023-12-01 17:35:01.0,0.0,2023-12-01 17:35:01.0,0.0,0,2023-12-01 17:35:01.0,0.0,2023-12-01 17:35:01.508,17.0,2023-12-01 17:35:01.0,3.20855614973262
2023-12-01 17:35:07.0,0.0,2023-12-01 17:35:07.0,0.0,2023-12-01 17:35:07.0,0,2023-12-01 17:35:07.0,3.2085561497326207,2023-12-01 17:35:07.0,2760,2023-12-01 17:35:07.0,0.0,2023-12-01 17:35:07.0,0.0,2023-12-01 17:35:07.0,0.0,0,2023-12-01 17:35:07.0,0.0,2023-12-01 17:35:07.611,17.0,2023-12-01 17:35:07.0,3.2085561497326207
2023-12-01 17:35:13.0,0.0,2023-12-01 17:35:13.0,0.0,2023-12-01 17:35:13.0,0,2023-12-01 17:35:13.0,3.2085561497326207,2023-12-01 17:35:13.0,3060,2023-12-01 17:35:13.0,0.0,2023-12-01 17:35:13.0,0.0,2023-12-01 17:35:13.0,0.0,0,2023-12-01 17:35:13.0,0.0,2023-12-01 17:35:13.687,17.0,2023-12-01 17:35:13.0,3.2085561497326207
